MaritalStatus,ApplicationMode,ApplicationOrder,Course,PreviousQualification,PreviousQualificationGrade,MothersQualification,FathersQualification,MothersOccupation,FathersOccupation,AdmissionGrade,Displaced,TuitionFeesUpToDate,Gender,ScholarshipHolder,AgeAtEnrollment,CurricularUnits1stSemEvaluations,CurricularUnits1stSemApproved,CurricularUnits1stSemGrade,CurricularUnits2ndSemEnrolled,CurricularUnits2ndSemEvaluations,CurricularUnits2ndSemApproved,UnemploymentRate,InflationRate,GDP,Target
1,44,1,9238,39,130,38,38,5,10,126.7,0,1,0,0,21,6,6,12.16666667,6,7,6,13.9,-0.3,0.79,Graduate
1,17,2,9238,1,128,19,37,9,8,116.5,0,1,0,1,18,11,5,11.14285714,6,11,4,16.2,0.3,-0.92,Graduate
1,1,1,9238,1,132,34,34,0,0,119.1,1,1,0,0,18,9,4,11,6,9,4,7.6,2.6,0.32,Graduate
1,1,2,9500,1,149,19,38,9,9,126.5,1,1,0,0,18,8,7,12.91428571,8,8,7,12.7,3.7,-1.7,Graduate
1,1,4,9773,1,155,3,19,1,4,149.8,1,1,0,1,18,6,6,13.83333333,6,6,6,16.2,0.3,-0.92,Graduate
1,1,1,9085,1,120,19,1,8,7,115.1,1,1,0,0,19,8,6,13.85714286,6,9,5,13.9,-0.3,0.79,Graduate
1,39,1,9254,19,133.1,3,19,2,3,124.5,0,1,0,1,36,7,6,13.71428571,6,6,5,16.2,0.3,-0.92,Dropout
1,1,2,9500,1,131,38,1,7,4,128.3,1,1,0,1,18,8,7,12.64285714,8,8,7,12.7,3.7,-1.7,Graduate
1,1,1,9500,1,149,37,37,9,9,136,0,1,0,1,18,7,6,12.91666667,7,7,6,7.6,2.6,0.32,Graduate
1,43,1,9130,1,140,1,3,9,2,140,1,1,0,1,20,8,6,15.625,6,8,6,13.9,-0.3,0.79,Graduate
1,39,1,9991,1,133.1,37,37,9,9,126.3,0,1,0,1,26,7,0,0,5,8,0,16.2,0.3,-0.92,Dropout
1,43,1,9773,1,122,1,1,4,5,126.9,0,1,0,0,21,8,6,11.71428571,6,7,6,7.6,2.6,0.32,Graduate
1,39,1,9556,40,130,1,1,4,5,145,0,1,0,0,25,10,6,12.125,8,9,8,15.5,2.8,-4.06,Enrolled
1,18,1,9147,1,121,19,3,5,5,115.8,1,1,0,1,19,7,5,11.6,5,5,5,12.4,0.5,1.79,Graduate
1,39,1,8014,1,120,19,37,8,7,100,1,1,0,0,24,11,1,10,6,6,0,9.4,-0.8,-3.12,Dropout
1,39,1,8014,1,133.1,1,19,5,4,102.5,0,1,0,1,27,16,1,10,6,13,0,8.9,1.4,3.51,Dropout
1,17,1,9085,1,121,19,37,1,3,131.5,0,1,0,0,21,10,0,0,5,9,2,7.6,2.6,0.32,Dropout
1,1,1,9147,1,133,38,38,7,7,147,0,1,0,1,18,7,4,13,5,8,3,9.4,-0.8,-3.12,Graduate
2,1,4,9853,1,134,37,37,5,7,122.5,0,1,0,1,19,6,6,13.33333333,6,6,6,10.8,1.4,1.74,Graduate
1,1,3,9254,1,115,1,1,3,3,117.5,1,1,0,0,18,9,4,11.25,6,13,2,9.4,-0.8,-3.12,Dropout
1,51,1,9500,1,127,19,1,5,9,150,0,1,0,1,19,9,5,13.85,8,9,7,11.1,0.6,2.02,Graduate
1,18,1,9500,1,135,1,38,4,5,127.5,1,1,0,1,19,8,6,13.74166667,8,9,7,16.2,0.3,-0.92,Graduate
2,7,1,9991,43,140,40,5,3,3,140,0,1,0,0,33,7,6,15.33333333,5,5,5,11.1,0.6,2.02,Graduate
2,7,1,9147,3,130,1,4,3,10,130,0,1,0,0,45,6,5,11,5,5,5,12.4,0.5,1.79,Graduate
1,1,1,9238,1,135,1,1,9,9,133.3,0,1,0,1,20,6,6,12,6,7,6,11.1,0.6,2.02,Graduate
1,39,2,9670,1,140,34,34,0,0,97,1,1,0,0,28,5,0,0,5,5,0,7.6,2.6,0.32,Dropout
1,43,1,9500,1,120,1,1,5,8,112,1,1,0,1,19,15,7,11.57142857,8,15,7,12.7,3.7,-1.7,Graduate
1,1,2,9254,1,140,1,37,4,5,123.6,1,1,0,0,18,10,6,12.85714286,6,6,3,12.7,3.7,-1.7,Graduate
1,39,1,9254,3,133.1,19,19,4,6,130.5,0,1,0,0,38,0,0,0,6,0,0,15.5,2.8,-4.06,Dropout
1,1,2,9670,1,135,1,3,4,3,133.3,0,1,0,0,19,5,5,13,5,5,5,9.4,-0.8,-3.12,Graduate
1,1,1,9254,1,123,1,37,9,9,132.1,0,1,0,1,21,9,5,11,6,8,5,15.5,2.8,-4.06,Graduate
1,1,1,9147,1,133.1,37,1,9,10,100,0,1,0,0,21,12,3,12,5,12,1,16.2,0.3,-0.92,Dropout
1,1,1,9238,1,154,38,37,9,9,140.4,0,1,0,1,22,6,5,12.6,6,6,6,10.8,1.4,1.74,Graduate
1,1,1,9853,1,148,19,19,5,7,141.7,0,1,0,1,18,8,5,13.4,6,7,6,9.4,-0.8,-3.12,Graduate
1,17,2,9238,1,133,37,37,3,9,119.7,0,1,0,1,18,9,6,11.33333333,6,9,6,15.5,2.8,-4.06,Graduate
1,1,1,9130,1,126,19,1,9,9,122.5,1,0,0,0,25,14,4,13.5,5,10,4,9.4,-0.8,-3.12,Dropout
1,39,1,9085,19,133.1,19,19,9,7,140,0,0,0,0,24,11,3,11.75,6,14,3,16.2,0.3,-0.92,Dropout
1,1,3,9500,1,125,3,1,4,4,119.4,1,1,0,0,19,10,6,12.47142857,7,8,7,12.4,0.5,1.79,Enrolled
1,16,1,171,1,145,3,3,3,3,155,1,1,0,0,24,19,11,12.90909091,13,15,9,12.4,0.5,1.79,Enrolled
1,1,2,9147,1,118,37,19,5,5,119.1,1,1,0,1,20,5,5,11.6,5,5,5,12.4,0.5,1.79,Graduate
1,39,1,9147,1,120,37,1,9,1,122.7,0,0,0,0,25,5,0,0,5,9,0,10.8,1.4,1.74,Dropout
1,1,1,9147,1,127,38,19,9,10,117.9,0,1,0,1,20,13,9,12.9,10,12,10,8.9,1.4,3.51,Graduate
1,7,1,9500,3,130,19,38,5,3,130,0,1,0,0,23,8,8,13.22,8,8,8,9.4,-0.8,-3.12,Graduate
1,17,3,9500,1,129,19,37,7,6,120,1,1,0,1,19,8,7,13.15142857,8,8,7,10.8,1.4,1.74,Graduate
1,44,1,9003,39,130,37,37,9,10,130,0,0,0,0,29,13,3,12.75,6,8,3,13.9,-0.3,0.79,Dropout
1,1,3,9254,1,121,19,37,4,7,116.8,1,1,0,0,21,8,6,11.33333333,6,8,4,11.1,0.6,2.02,Graduate
1,1,1,9670,1,136,19,1,9,8,123.4,1,1,0,1,18,10,6,13.25,6,13,5,11.1,0.6,2.02,Graduate
1,1,3,9070,1,125,19,38,9,9,125.4,1,1,0,0,19,7,5,12.4,6,6,5,9.4,-0.8,-3.12,Enrolled
1,1,3,9773,1,131,38,37,7,7,127.2,1,1,0,1,18,6,6,15,6,6,6,8.9,1.4,3.51,Dropout
1,1,1,9085,1,122,9,19,90,6,103.4,0,1,0,0,19,6,5,14.4,5,6,5,7.6,2.6,0.32,Graduate
1,1,1,9773,1,127,37,37,9,8,123.2,1,1,0,0,18,12,1,11,6,12,0,9.4,-0.8,-3.12,Enrolled
1,17,1,9147,1,136,1,1,4,4,124.1,0,1,0,0,18,8,5,12.4,5,6,5,8.9,1.4,3.51,Graduate
2,39,1,9556,19,133.1,38,37,7,7,99.5,1,0,0,1,37,13,1,16,7,12,0,8.9,1.4,3.51,Dropout
1,17,1,9991,40,127,37,37,6,6,124.9,0,1,0,0,29,10,5,13.57142857,5,14,5,16.2,0.3,-0.92,Graduate
1,17,3,9070,1,116,37,37,9,9,110.8,0,1,0,0,18,6,6,11.83333333,6,6,6,7.6,2.6,0.32,Enrolled
1,1,1,9238,1,121,1,1,9,8,118.9,1,1,0,1,19,8,5,11.66666667,6,9,5,12.4,0.5,1.79,Graduate
1,43,1,9238,1,124,1,1,3,1,118.8,1,0,0,0,22,16,6,11.83333333,7,8,2,16.2,0.3,-0.92,Dropout
1,1,1,9254,1,131,37,38,9,7,137,0,1,0,1,20,8,6,11.16666667,6,10,5,15.5,2.8,-4.06,Graduate
1,39,1,8014,1,100,37,37,99,99,100,0,1,0,0,34,0,0,0,6,0,0,12.7,3.7,-1.7,Dropout
1,43,1,9119,1,130,37,38,9,9,120,0,0,0,0,30,17,8,11.75,12,19,6,7.6,2.6,0.32,Dropout
1,1,1,9238,1,135,1,1,4,4,122.8,0,1,0,0,18,7,6,14,6,7,6,10.8,1.4,1.74,Graduate
1,1,1,9238,1,130,38,19,9,5,121.6,0,1,0,0,18,6,6,12.83333333,6,6,6,12.4,0.5,1.79,Graduate
1,1,2,9773,1,146,3,1,1,3,149.2,1,1,0,0,18,11,4,12.25,6,10,3,9.4,-0.8,-3.12,Graduate
1,17,4,9500,1,146,4,1,2,3,140,1,1,0,0,18,8,7,14.82857143,8,8,7,12.7,3.7,-1.7,Graduate
1,1,2,9773,1,154,38,38,9,9,133.4,1,1,0,1,19,7,5,11.4,6,8,5,12.7,3.7,-1.7,Graduate
1,1,1,9070,1,137,37,37,9,9,126.2,1,1,0,1,19,6,6,13,6,8,6,10.8,1.4,1.74,Graduate
1,1,5,9500,1,151,1,1,9,9,127.8,0,1,0,1,18,8,7,13.67142857,8,8,7,12.7,3.7,-1.7,Graduate
1,44,1,9003,39,150,37,38,4,8,150,0,1,0,1,21,9,6,12.66666667,6,8,5,13.9,-0.3,0.79,Graduate
1,1,2,9147,1,121,1,19,9,9,113.7,1,0,0,0,20,10,2,10,5,12,1,7.6,2.6,0.32,Dropout
1,17,1,9147,1,122,12,19,4,8,117.8,1,1,0,0,20,10,5,13.5,5,8,5,13.9,-0.3,0.79,Graduate
1,1,1,9500,1,143,5,1,2,5,136.7,0,1,0,0,19,8,7,12.67,8,8,8,11.1,0.6,2.02,Graduate
1,1,1,9238,1,152,1,38,4,5,144.7,0,1,0,0,20,8,6,14.5,6,7,6,16.2,0.3,-0.92,Graduate
1,17,3,9500,1,145,12,1,4,10,139.8,1,1,0,0,18,7,7,13.68571429,8,8,8,13.9,-0.3,0.79,Graduate
1,42,1,9853,1,120,37,38,3,3,113.7,0,1,0,0,20,8,5,11,6,10,3,12.7,3.7,-1.7,Dropout
2,7,1,9130,3,140,5,4,2,0,140,0,0,0,0,29,16,7,11.55555556,7,12,5,7.6,2.6,0.32,Dropout
1,1,1,9500,1,143,19,19,5,6,142.3,0,1,0,1,18,7,7,13.79714286,8,8,8,12.4,0.5,1.79,Enrolled
1,1,1,9500,1,129,19,19,5,5,119.6,1,1,0,1,20,8,7,14.00375,8,11,7,15.5,2.8,-4.06,Graduate
1,16,2,9147,1,139,38,37,9,9,123.7,1,1,0,1,22,8,4,12,5,8,4,16.2,0.3,-0.92,Graduate
4,1,1,8014,1,133.1,39,19,4,10,143,1,1,0,1,47,9,5,14.16666667,6,7,6,16.2,0.3,-0.92,Graduate
2,51,1,9991,1,127,37,37,8,4,100.1,0,1,0,0,31,5,5,14,5,5,5,8.9,1.4,3.51,Graduate
1,1,1,9070,1,126,19,37,7,5,119.4,0,1,0,1,21,7,5,13.8,6,6,6,16.2,0.3,-0.92,Graduate
1,1,1,8014,1,128,38,38,0,0,122.1,0,1,0,0,21,8,5,12.8,6,10,6,7.6,2.6,0.32,Graduate
2,39,1,9773,12,100,1,1,4,4,100,0,1,0,0,24,6,6,12.16666667,6,6,6,7.6,2.6,0.32,Graduate
1,17,1,9070,1,123,4,37,2,9,113.9,0,1,0,0,18,8,6,12.5,6,6,6,15.5,2.8,-4.06,Enrolled
1,39,1,8014,15,170,34,1,90,2,101,0,1,0,0,32,9,4,12,6,12,4,7.6,2.6,0.32,Graduate
1,18,2,8014,1,117,3,1,3,4,111.8,1,1,0,1,19,8,6,10.83333333,6,9,6,10.8,1.4,1.74,Graduate
1,39,1,9500,1,140,3,3,1,1,140,1,1,0,0,24,8,8,13.385,8,8,8,9.4,-0.8,-3.12,Graduate
1,17,4,9085,1,123,19,19,4,10,124.4,1,1,0,0,19,14,6,15.66666667,6,9,6,15.5,2.8,-4.06,Graduate
1,44,1,9003,39,150,19,37,6,6,150,0,1,0,1,19,9,6,14.33333333,6,7,6,13.9,-0.3,0.79,Graduate
1,44,1,9003,39,140,37,37,9,4,140,0,1,0,0,24,10,6,11.42857143,6,12,5,12.4,0.5,1.79,Enrolled
1,17,4,9238,1,123,19,19,191,144,116,1,1,0,1,18,9,6,11.66666667,6,8,6,8.9,1.4,3.51,Graduate
1,1,1,9070,1,130,38,37,3,6,135.6,1,1,0,1,19,9,5,12,6,10,2,8.9,1.4,3.51,Dropout
2,1,1,9500,1,137,3,38,2,4,121,0,1,0,1,19,8,7,14.72571429,8,8,7,10.8,1.4,1.74,Graduate
1,17,2,9773,1,126,19,38,9,8,118.7,1,1,0,1,18,6,6,14.16666667,6,6,6,12.4,0.5,1.79,Graduate
1,1,1,9238,1,125,1,1,3,3,125.7,1,1,0,0,18,10,6,11.57142857,6,8,6,12.4,0.5,1.79,Graduate
1,17,4,9556,1,112,1,1,4,10,107.1,1,1,0,0,20,7,7,12.5,8,8,8,12.4,0.5,1.79,Graduate
1,1,1,9500,1,141,19,38,5,7,125.5,0,1,0,0,18,10,8,12.86,8,10,8,9.4,-0.8,-3.12,Graduate
1,17,4,9670,1,135,38,38,9,7,127,1,1,0,0,18,10,6,12.25,6,9,6,11.1,0.6,2.02,Graduate
1,1,2,9085,1,117,38,37,9,9,113.5,1,1,0,1,21,7,4,12,5,5,5,10.8,1.4,1.74,Graduate
1,1,1,9500,1,160,19,19,4,9,154.4,0,1,0,1,18,9,7,15.11666667,8,9,8,15.5,2.8,-4.06,Graduate
1,51,1,9670,1,136,19,19,5,5,122,0,0,0,0,18,6,2,12.5,5,6,4,9.4,-0.8,-3.12,Dropout
1,17,2,9238,1,143,1,11,4,3,128,1,1,0,0,19,11,0,0,6,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,9670,1,119,1,19,4,10,115.5,1,1,0,0,19,8,4,11,6,9,4,10.8,1.4,1.74,Enrolled
1,17,4,9670,1,120,1,19,5,5,117.2,1,1,0,0,18,8,6,11.875,6,11,4,11.1,0.6,2.02,Graduate
1,39,1,9130,3,150,3,1,90,90,150,1,1,0,0,34,6,1,11,5,5,0,12.7,3.7,-1.7,Dropout
1,1,3,9085,1,142,11,11,90,90,155.3,0,1,0,0,19,5,5,15.2,5,6,5,7.6,2.6,0.32,Graduate
1,44,1,9130,39,120,37,37,7,8,120,1,0,0,0,19,7,5,11.6,6,12,2,12.4,0.5,1.79,Dropout
1,51,1,9238,1,160,3,19,2,1,116.1,0,1,0,0,26,6,6,14.83333333,6,7,6,11.1,0.6,2.02,Graduate
1,17,1,9853,1,133.1,34,34,0,0,118.9,1,1,0,0,21,12,3,11.33333333,6,10,3,7.6,2.6,0.32,Dropout
1,17,2,9147,1,142,19,19,4,8,127.3,0,1,0,1,18,5,5,11.2,5,5,5,11.1,0.6,2.02,Graduate
1,17,4,9853,1,121,38,38,5,7,113.7,1,1,0,1,20,8,5,13.4,6,9,5,9.4,-0.8,-3.12,Graduate
1,51,1,9147,1,135,1,1,4,4,118.5,0,1,0,0,25,12,2,10.5,5,5,0,11.1,0.6,2.02,Dropout
1,1,1,9147,1,153,1,38,4,3,146.7,0,1,0,0,18,5,5,16.2,5,5,5,11.1,0.6,2.02,Graduate
1,1,1,9500,1,140,19,19,3,6,124.3,1,1,0,1,18,7,7,14.54285714,8,11,8,16.2,0.3,-0.92,Graduate
1,1,1,9500,1,152,41,19,3,5,137.8,0,1,0,0,19,7,7,13.69428571,8,9,8,11.1,0.6,2.02,Graduate
1,1,1,9238,1,120,19,38,5,9,130.2,0,1,0,1,18,8,6,11.28571429,6,10,6,12.4,0.5,1.79,Graduate
1,17,1,9500,1,160,38,38,7,7,147.8,0,1,0,0,20,11,6,11.75714286,8,12,6,15.5,2.8,-4.06,Enrolled
1,7,1,9085,40,150,19,19,9,5,150,0,0,0,0,26,3,0,0,6,0,0,8.9,1.4,3.51,Dropout
1,42,1,9500,1,100,37,37,7,9,100,1,1,0,1,19,8,7,13.05857143,8,8,7,10.8,1.4,1.74,Graduate
1,1,1,9500,1,150,1,1,5,1,155.6,0,1,0,0,19,7,7,14.3,8,9,8,16.2,0.3,-0.92,Graduate
1,43,4,9147,1,124,37,37,9,9,117.4,0,1,0,0,19,15,5,11.8,10,14,8,7.6,2.6,0.32,Graduate
1,5,3,9085,1,141,1,19,7,5,128.8,1,1,0,0,19,9,3,10.33333333,5,8,3,7.6,2.6,0.32,Enrolled
1,1,1,9254,1,121,19,19,5,8,117.5,1,1,0,0,18,7,6,10.57142857,6,11,3,16.2,0.3,-0.92,Graduate
1,43,1,9500,6,134,1,37,9,9,120.4,1,1,0,0,19,7,6,13.33333333,7,7,6,7.6,2.6,0.32,Graduate
1,1,1,9238,1,134,1,1,9,6,130.9,0,1,0,0,18,10,6,11.85714286,6,9,5,13.9,-0.3,0.79,Graduate
1,1,1,9853,1,132,2,19,4,4,125,1,1,0,0,18,9,5,12.6,6,8,5,9.4,-0.8,-3.12,Enrolled
1,1,1,9085,1,135,19,38,9,5,136.8,1,1,0,0,18,11,5,14,5,7,5,9.4,-0.8,-3.12,Enrolled
1,1,1,9853,1,123,1,38,9,6,121.6,1,1,0,0,18,12,5,12,7,9,6,11.1,0.6,2.02,Enrolled
1,44,1,9119,39,151,19,37,4,7,151,0,1,0,0,26,6,0,0,5,5,0,16.2,0.3,-0.92,Dropout
1,1,1,9238,1,107,38,38,7,7,103.5,1,1,0,0,20,7,6,12,6,7,6,12.4,0.5,1.79,Graduate
1,1,1,8014,1,126,37,38,9,10,119.4,0,1,0,0,19,6,6,12.66666667,6,6,6,12.7,3.7,-1.7,Graduate
1,1,1,9238,1,133,34,37,4,9,134.4,1,1,0,1,18,6,6,12.16666667,6,9,6,9.4,-0.8,-3.12,Graduate
1,44,1,9238,39,140,38,37,7,7,143,0,1,0,0,19,6,6,13.33333333,6,6,6,13.9,-0.3,0.79,Graduate
1,7,1,9853,40,110,41,3,2,1,110,0,1,0,0,40,8,7,15,7,7,7,12.4,0.5,1.79,Graduate
1,1,4,9500,1,141,38,38,7,7,132.5,1,1,0,1,18,8,8,13.39125,8,8,8,9.4,-0.8,-3.12,Graduate
1,17,1,9238,1,122,3,1,9,10,114.7,0,1,0,0,19,9,5,12.16666667,6,8,6,13.9,-0.3,0.79,Graduate
1,17,1,9130,1,156,2,9,3,5,166.9,0,1,0,0,18,9,4,11.25,5,6,4,7.6,2.6,0.32,Graduate
1,1,1,9085,1,129,1,2,3,1,125.9,1,1,0,0,19,13,4,12,5,8,3,9.4,-0.8,-3.12,Enrolled
1,1,1,171,1,188,3,3,2,2,178.3,1,1,0,0,18,0,0,0,0,0,0,15.5,2.8,-4.06,Dropout
2,39,1,8014,1,120,37,37,9,9,117,1,1,0,0,33,7,6,12.83333333,6,8,6,12.4,0.5,1.79,Graduate
1,39,1,9003,3,130,3,3,1,2,150,0,1,0,0,35,10,6,14,6,11,6,16.2,0.3,-0.92,Graduate
1,42,1,9147,1,130,37,38,9,1,130,1,1,0,0,26,5,4,13,5,7,2,9.4,-0.8,-3.12,Enrolled
1,1,1,9773,1,140,19,19,7,5,135.1,1,1,0,0,18,7,6,13.5,6,8,6,9.4,-0.8,-3.12,Graduate
1,43,1,9238,1,110,37,37,9,9,110,0,1,0,0,36,24,13,10.69230769,13,19,9,15.5,2.8,-4.06,Enrolled
4,39,1,9991,1,133.1,37,37,6,6,136.2,0,1,0,0,39,6,5,11,5,9,5,10.8,1.4,1.74,Graduate
2,39,1,9238,1,120,37,37,9,9,116,0,1,0,0,44,8,6,13,6,6,6,12.7,3.7,-1.7,Graduate
1,1,2,8014,1,96,3,1,3,9,100,0,1,0,0,20,10,5,12,6,9,4,9.4,-0.8,-3.12,Enrolled
1,1,1,9254,1,117,19,19,9,9,116.3,1,1,0,0,24,9,4,12.6,6,6,4,12.7,3.7,-1.7,Dropout
1,43,1,9773,1,123,19,19,9,8,134,0,1,0,1,20,6,6,13.66666667,6,6,6,12.4,0.5,1.79,Graduate
1,1,4,171,1,127,1,1,9,5,124.2,1,0,0,0,19,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout
2,1,1,9500,1,151,37,38,9,7,134.5,0,1,0,1,18,7,6,14.2,7,7,6,7.6,2.6,0.32,Graduate
1,1,1,9254,1,127,19,19,4,6,120.7,0,0,0,0,22,10,5,11,6,12,0,10.8,1.4,1.74,Dropout
1,17,1,9085,1,133,19,1,4,5,127.1,1,1,0,0,18,7,6,15,6,7,6,11.1,0.6,2.02,Graduate
1,39,1,9500,19,133.1,38,37,9,9,133,0,1,0,0,24,9,6,12.58571429,8,9,7,13.9,-0.3,0.79,Graduate
1,39,1,9991,1,133.1,37,37,90,8,128.2,0,1,0,0,33,0,0,0,5,0,0,12.7,3.7,-1.7,Dropout
1,39,1,9003,1,133.1,37,37,3,8,130,0,1,0,1,30,6,0,0,6,6,0,11.1,0.6,2.02,Enrolled
1,39,1,9085,43,160,3,39,2,3,172,0,1,0,0,26,0,0,0,6,0,0,8.9,1.4,3.51,Dropout
1,17,4,9853,1,140,19,38,4,1,128.5,1,1,0,0,18,7,6,11.66666667,6,10,6,10.8,1.4,1.74,Graduate
1,1,1,9773,1,146,37,38,9,7,128.5,0,1,0,0,19,13,3,12.66666667,6,12,2,10.8,1.4,1.74,Dropout
1,17,4,9147,1,112,19,38,9,10,112,1,1,0,0,20,10,3,10.33333333,5,9,4,16.2,0.3,-0.92,Enrolled
1,53,1,9085,42,140,19,37,9,8,142.5,1,1,0,1,22,18,8,13.5,9,16,7,8.9,1.4,3.51,Graduate
1,1,4,9500,1,136,1,1,9,1,133,1,1,0,0,19,8,5,13.98,7,8,5,7.6,2.6,0.32,Enrolled
1,1,1,9085,1,133.1,37,38,7,5,106,1,1,0,1,21,13,6,16.15384615,6,10,6,15.5,2.8,-4.06,Graduate
1,1,4,9500,1,136,19,38,4,8,125.5,1,1,0,1,21,7,6,14.03333333,7,7,6,7.6,2.6,0.32,Graduate
1,17,1,9085,1,134,19,37,2,7,131.2,0,1,0,0,19,8,1,11,5,6,5,7.6,2.6,0.32,Enrolled
1,1,1,9853,1,122,38,37,191,195,112.9,1,1,0,1,19,8,7,13.85714286,7,8,6,8.9,1.4,3.51,Graduate
1,1,6,9500,1,138,19,19,9,5,124.8,1,1,0,0,18,8,7,13.41428571,8,8,7,12.7,3.7,-1.7,Dropout
2,43,1,8014,1,160,37,39,9,4,140.9,0,1,0,0,50,11,11,13.54545455,7,7,7,16.2,0.3,-0.92,Graduate
4,39,1,9991,1,130,38,19,9,7,148,0,1,0,1,31,11,4,11.25,5,10,4,13.9,-0.3,0.79,Enrolled
1,17,1,9773,1,161,1,19,4,7,148.4,0,1,0,1,19,6,6,13.83333333,6,7,6,15.5,2.8,-4.06,Graduate
4,39,1,9991,1,140,1,37,141,192,129.7,0,1,0,0,35,8,5,12,5,9,5,13.9,-0.3,0.79,Graduate
2,39,1,9085,19,133.1,38,38,4,7,128.2,0,1,0,0,31,0,0,0,6,0,0,12.7,3.7,-1.7,Dropout
2,51,1,8014,19,133.1,37,37,9,9,104,0,1,0,0,42,14,10,11.9,11,14,10,11.1,0.6,2.02,Enrolled
1,18,4,9147,1,130,37,37,9,9,119.9,1,0,0,0,34,5,0,0,5,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,9500,1,152,1,1,4,4,141,1,1,0,1,18,7,7,15.13571429,8,8,8,12.4,0.5,1.79,Graduate
1,17,1,9853,1,125,3,3,3,3,116.6,1,0,0,1,18,7,7,12.28571429,7,8,6,8.9,1.4,3.51,Enrolled
1,44,1,9085,39,140,37,38,5,6,140,1,1,0,0,21,16,5,12.66666667,6,15,2,16.2,0.3,-0.92,Enrolled
4,39,1,9500,19,133.1,38,19,5,7,140,0,1,0,1,26,13,5,12.74,8,12,6,16.2,0.3,-0.92,Dropout
1,43,1,9500,1,170,19,37,8,8,100,0,1,0,0,20,8,6,13.25,8,8,8,13.9,-0.3,0.79,Enrolled
1,1,1,9238,1,135,38,38,5,7,121,0,1,0,0,19,13,3,10.33333333,6,12,3,7.6,2.6,0.32,Enrolled
1,1,1,9853,1,125,19,19,5,5,117,0,1,0,1,19,7,6,13.42857143,6,6,6,15.5,2.8,-4.06,Graduate
1,53,1,9147,42,140,3,4,2,1,140.2,0,1,0,0,20,19,9,12.55555556,9,14,8,8.9,1.4,3.51,Graduate
1,1,1,9238,1,124,34,34,0,0,129.3,0,1,0,0,19,8,6,11.5,6,7,6,7.6,2.6,0.32,Graduate
1,1,1,9853,1,140,37,37,9,9,145.3,0,1,0,0,18,6,6,13.66666667,6,9,6,7.6,2.6,0.32,Graduate
1,39,1,9991,3,130,37,37,9,9,146.2,0,1,0,0,28,16,11,11.27272727,11,16,10,10.8,1.4,1.74,Graduate
1,17,1,9853,1,134,1,19,4,5,122.5,1,1,0,0,22,10,5,13.16666667,6,8,5,15.5,2.8,-4.06,Enrolled
1,44,1,8014,39,160,37,37,7,7,156.1,0,1,0,1,21,6,6,14.66666667,6,6,6,13.9,-0.3,0.79,Graduate
1,44,1,9085,39,140,4,38,4,5,140,1,1,0,0,21,11,4,12.75,6,19,1,12.4,0.5,1.79,Enrolled
1,39,1,9500,1,150,1,19,5,3,140,0,1,0,0,26,11,5,11.2,8,13,5,16.2,0.3,-0.92,Enrolled
1,1,6,9773,1,141,30,37,7,7,128.4,1,0,0,0,18,8,5,13,6,8,5,7.6,2.6,0.32,Dropout
1,17,2,9085,1,120,1,1,9,10,115,0,0,0,0,20,8,2,10.5,5,8,2,7.6,2.6,0.32,Dropout
1,17,2,9085,1,166,1,19,4,3,158.7,0,1,0,0,18,7,6,14.85714286,6,7,6,11.1,0.6,2.02,Graduate
1,1,4,9500,1,147,1,1,4,9,124.5,1,1,0,1,19,11,7,12.86,8,11,7,10.8,1.4,1.74,Graduate
1,51,1,9238,1,121,3,19,3,10,111.9,1,1,0,0,20,12,11,11.72727273,11,14,11,12.4,0.5,1.79,Graduate
1,44,1,9085,39,150,38,37,4,6,150,1,1,0,1,22,11,6,13.14285714,6,10,3,13.9,-0.3,0.79,Graduate
1,17,1,9670,1,124,37,19,5,8,114.2,1,1,0,0,18,6,5,11.8,6,9,4,10.8,1.4,1.74,Dropout
1,17,1,9147,1,96,38,37,6,4,96,1,1,0,0,19,10,3,10.66666667,5,9,0,16.2,0.3,-0.92,Dropout
1,17,4,9070,1,125,1,3,3,3,128.9,0,1,0,1,18,9,5,11.6,6,8,4,8.9,1.4,3.51,Enrolled
1,17,1,9254,1,136,37,37,7,7,121.7,1,1,0,0,20,13,3,10.33333333,6,12,3,10.8,1.4,1.74,Enrolled
1,1,1,9773,1,120,38,37,9,9,114.8,1,1,0,0,19,11,4,12.25,6,11,3,7.6,2.6,0.32,Enrolled
1,1,1,9254,1,128,19,38,9,9,127,0,1,0,0,19,6,6,12,6,7,4,12.4,0.5,1.79,Enrolled
1,17,1,9500,1,142,37,37,5,5,131.3,1,1,0,0,19,8,7,14.73142857,8,8,7,10.8,1.4,1.74,Graduate
1,1,1,171,1,135,1,19,3,9,137.1,1,1,0,0,18,0,0,0,0,0,0,12.7,3.7,-1.7,Graduate
1,7,1,9070,40,120,1,19,3,9,120,1,1,0,0,21,14,13,13.61538462,12,12,12,13.9,-0.3,0.79,Graduate
1,39,1,9991,40,140,1,19,9,9,139,0,1,0,0,27,5,5,15.8,5,5,5,8.9,1.4,3.51,Graduate
1,17,1,9238,1,135,1,19,4,4,129.1,0,1,0,0,19,6,6,14.66666667,6,7,6,15.5,2.8,-4.06,Graduate
